Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage
09-27-2025-Sat 13-36-40-PM,0.1,1.4,-0.2,1.456,-70.7626,-0.1,1.576,-0.3,1.488,-70.3691,-0.2,1.444,-0.4,1.348,-71.0905,-0.6,1.428,0.0,1.272,-72.336,0.2,1.128,-77.7367,-0.3,1.18,-0.3,1.212,-75.9704,-0.3,1.244,-0.2,1.124,-75.4142,-0.2,1.172,0.0,1.164,-74.1048,0.1,1.152
09-27-2025-Sat 13-36-42-PM,-0.3,1.392,-0.3,1.444,-70.7626,-0.3,1.56,-0.1,1.472,-70.3691,0.0,1.432,-0.4,1.34,-71.1233,-0.4,1.416,-0.1,1.268,-72.3687,0.0,1.124,-77.7693,-0.1,1.18,-0.4,1.208,-76.0359,-0.3,1.24,-0.2,1.12,-75.4469,-0.3,1.168,-0.2,1.16,-74.1375,0.0,1.152
09-27-2025-Sat 13-36-44-PM,0.1,1.384,0.1,1.432,-70.7626,-0.1,1.552,-0.3,1.464,-70.3691,-0.3,1.424,-0.1,1.328,-71.1888,-0.3,1.404,-0.3,1.264,-72.4343,-0.2,1.124,-77.7693,-0.1,1.172,-0.1,1.204,-76.0359,0.0,1.232,0.0,1.116,-75.4796,-0.2,1.168,-0.2,1.156,-74.1702,0.1,1.148
09-27-2025-Sat 13-36-47-PM,-0.3,1.376,0.0,1.42,-70.861,-0.3,1.54,-0.5,1.452,-70.4347,-0.2,1.412,0.1,1.324,-71.1888,-0.4,1.396,-0.1,1.256,-72.4343,0.0,1.124,-77.7693,-0.1,1.172,-0.2,1.2,-76.0686,0.0,1.228,-0.2,1.116,-75.5124,0.0,1.164,0.0,1.152,-74.203,0.0,1.144
09-27-2025-Sat 13-36-49-PM,-0.3,1.368,-0.1,1.412,-70.7954,-0.1,1.532,-0.4,1.444,-70.4347,-0.2,1.4,0.1,1.316,-71.2216,-0.3,1.392,-0.1,1.252,-72.467,0.0,1.116,-77.8021,-0.2,1.164,-0.2,1.196,-76.1013,-0.3,1.224,-0.1,1.112,-75.5124,-0.2,1.16,0.1,1.148,-74.2357,-0.1,1.14
09-27-2025-Sat 13-36-52-PM,-0.3,1.364,-0.1,1.4,-70.8937,-0.2,1.516,-0.3,1.436,-70.4675,-0.2,1.392,0.0,1.312,-71.2544,-0.4,1.38,0.0,1.248,-72.5325,0.0,1.12,-77.8348,0.3,1.164,-0.1,1.192,-76.134,-0.4,1.216,-0.4,1.108,-75.5451,-0.2,1.16,-0.3,1.148,-74.2685,-0.3,1.136
09-27-2025-Sat 13-36-54-PM,0.1,1.352,-0.1,1.392,-70.9266,-0.3,1.512,-0.3,1.428,-70.5003,-0.4,1.38,0.2,1.304,-71.2872,-0.2,1.376,-0.1,1.244,-72.5653,-0.2,1.112,-77.8675,-0.2,1.156,-0.3,1.192,-76.134,-0.1,1.216,-0.1,1.108,-75.5778,-0.5,1.152,-0.1,1.144,-74.2685,-0.1,1.136
09-27-2025-Sat 13-36-56-PM,-0.1,1.348,-0.2,1.388,-70.8937,-0.1,1.5,-0.2,1.42,-70.5987,0.0,1.376,-0.4,1.3,-71.32,-0.3,1.368,-0.2,1.236,-72.5653,0.1,1.112,-77.8675,-0.3,1.16,-0.1,1.188,-76.134,-0.1,1.212,-0.4,1.1,-75.5778,-0.1,1.152,-0.1,1.14,-74.3012,-0.2,1.132
09-27-2025-Sat 13-36-59-PM,-0.3,1.344,0.3,1.376,-70.861,0.0,1.492,-0.3,1.408,-70.5987,-0.3,1.368,-0.1,1.292,-71.3527,-0.3,1.36,-0.1,1.232,-72.6309,0.1,1.108,-77.8675,-0.2,1.152,-0.1,1.184,-76.1668,-0.3,1.212,-0.2,1.1,-75.6106,-0.1,1.148,-0.1,1.14,-74.3339,-0.1,1.132
09-27-2025-Sat 13-37-01-PM,-0.3,1.336,-0.2,1.372,-71.0905,-0.1,1.484,-0.3,1.408,-70.5987,-0.3,1.36,-0.3,1.288,-71.3854,0.0,1.352,0.1,1.232,-72.6636,0.0,1.108,-77.9328,-0.2,1.156,-0.3,1.184,-76.1995,0.0,1.208,-0.2,1.1,-75.6432,-0.1,1.148,-0.2,1.136,-74.3994,-0.1,1.128
09-27-2025-Sat 13-37-04-PM,-0.4,1.328,-0.1,1.364,-71.0249,-0.4,1.472,-0.3,1.396,-70.5987,-0.3,1.348,-0.1,1.28,-71.4183,0.0,1.34,-0.1,1.224,-72.6963,0.1,1.104,-77.9328,0.0,1.152,-0.4,1.18,-76.2322,0.0,1.2,-0.1,1.096,-75.6761,0.0,1.144,0.0,1.136,-74.3994,0.0,1.128
09-27-2025-Sat 13-37-06-PM,-0.3,1.324,-0.3,1.356,-71.1561,-0.2,1.464,-0.5,1.392,-70.6315,-0.3,1.344,0.0,1.276,-71.4839,-0.1,1.34,0.3,1.22,-72.7291,0.1,1.1,-77.9656,0.2,1.148,-0.2,1.176,-76.2322,0.0,1.2,-0.3,1.096,-75.7087,-0.2,1.144,0.0,1.132,-74.4649,0.2,1.124
09-27-2025-Sat 13-37-08-PM,-0.2,1.324,-0.2,1.348,-71.1233,-0.4,1.456,-0.4,1.384,-70.7298,-0.1,1.336,-0.2,1.272,-71.4839,-0.4,1.336,0.2,1.216,-72.7619,0.0,1.1,-77.9656,-0.1,1.148,-0.4,1.176,-76.2976,-0.3,1.196,-0.4,1.092,-75.7087,0.0,1.14,0.0,1.128,-74.4322,0.1,1.12
09-27-2025-Sat 13-37-11-PM,-0.3,1.316,-0.1,1.344,-71.0905,-0.2,1.448,-0.2,1.376,-70.697,-0.4,1.328,0.2,1.268,-71.5167,-0.5,1.328,-0.3,1.216,-72.7946,-0.3,1.096,-77.9656,-0.5,1.144,-0.3,1.172,-76.3304,-0.1,1.196,-0.3,1.084,-75.7414,-0.1,1.14,-0.1,1.128,-74.4649,0.0,1.124
09-27-2025-Sat 13-37-13-PM,-0.1,1.312,-0.3,1.34,-71.1233,-0.2,1.444,-0.1,1.372,-70.7626,-0.1,1.324,-0.2,1.268,-71.5494,-0.1,1.32,-0.2,1.212,-72.8274,-0.2,1.096,-77.9983,0.0,1.144,-0.2,1.172,-76.2976,-0.1,1.196,-0.3,1.088,-75.7742,-0.1,1.136,-0.1,1.124,-74.5304,0.1,1.12
09-27-2025-Sat 13-37-16-PM,0.0,1.308,-0.3,1.332,-71.1888,-0.2,1.44,-0.4,1.368,-70.7954,0.0,1.316,-0.3,1.26,-71.5822,-0.3,1.316,0.0,1.208,-72.893,0.1,1.092,-77.9983,-0.1,1.14,-0.4,1.172,-76.3631,-0.1,1.188,-0.4,1.084,-75.8068,0.0,1.132,-0.3,1.124,-74.5632,0.1,1.116
09-27-2025-Sat 13-37-18-PM,-0.1,1.304,-0.1,1.328,-71.32,-0.3,1.428,-0.1,1.364,-70.8282,-0.1,1.312,0.0,1.256,-71.5822,0.0,1.312,-0.3,1.208,-72.893,0.0,1.092,-78.0309,-0.1,1.14,0.1,1.164,-76.3631,-0.3,1.188,-0.2,1.08,-75.8068,-0.1,1.132,-0.3,1.12,-74.5632,0.0,1.116
09-27-2025-Sat 13-37-20-PM,-0.1,1.3,-0.3,1.324,-71.2544,-0.2,1.424,-0.3,1.36,-70.8937,-0.1,1.308,0.0,1.252,-71.6478,0.1,1.304,-0.3,1.204,-72.9257,0.1,1.092,-78.0636,-0.2,1.136,-0.3,1.164,-76.3958,-0.4,1.184,-0.1,1.08,-75.8396,-0.1,1.132,-0.2,1.12,-74.5959,0.0,1.116
09-27-2025-Sat 13-37-23-PM,-0.3,1.3,0.0,1.316,-71.4183,-0.1,1.42,-0.1,1.352,-70.9266,-0.2,1.304,-0.1,1.252,-71.6805,-0.2,1.304,0.0,1.2,-72.9585,-0.1,1.092,-78.0636,-0.1,1.136,-0.1,1.164,-76.3958,-0.2,1.184,-0.1,1.076,-75.8396,-0.1,1.132,-0.2,1.116,-74.6286,-0.1,1.112
09-27-2025-Sat 13-37-25-PM,-0.1,1.296,-0.3,1.316,-71.32,-0.2,1.416,-0.5,1.348,-70.9594,-0.1,1.3,-0.3,1.248,-71.7132,-0.5,1.3,0.2,1.2,-72.9585,0.0,1.088,-78.0636,-0.3,1.132,-0.4,1.164,-76.4285,-0.3,1.18,-0.3,1.076,-75.8723,-0.1,1.128,-0.1,1.116,-74.6613,-0.2,1.108
09-27-2025-Sat 13-37-27-PM,-0.1,1.292,-0.2,1.308,-71.4511,-0.2,1.408,-0.2,1.344,-70.9922,-0.3,1.296,0.0,1.244,-71.7461,-0.4,1.296,-0.1,1.196,-73.0239,-0.1,1.084,-78.0962,0.1,1.132,-0.3,1.16,-76.4285,-0.2,1.18,-0.2,1.072,-75.9378,0.0,1.128,-0.2,1.112,-74.6941,-0.1,1.108
09-27-2025-Sat 13-37-30-PM,-0.2,1.288,-0.1,1.304,-71.4183,-0.4,1.404,-0.3,1.344,-70.9922,-0.2,1.292,-0.2,1.24,-71.7789,-0.4,1.292,0.0,1.192,-73.0239,-0.2,1.084,-78.0962,0.1,1.128,-0.2,1.156,-76.494,-0.1,1.18,-0.3,1.072,-75.9378,0.0,1.124,-0.2,1.112,-74.6941,-0.1,1.104
09-27-2025-Sat 13-37-32-PM,0.0,1.288,-0.1,1.304,-71.4511,0.0,1.4,-0.3,1.336,-71.0249,-0.1,1.288,-0.3,1.24,-71.8116,-0.2,1.288,0.1,1.192,-73.0895,-0.1,1.084,-78.0962,-0.1,1.124,0.0,1.156,-76.494,-0.1,1.176,0.1,1.072,-75.9704,-0.2,1.12,-0.1,1.108,-74.7268,-0.1,1.104
09-27-2025-Sat 13-37-34-PM,0.1,1.284,-0.3,1.3,-71.5167,-0.2,1.392,-0.2,1.332,-71.0249,-0.3,1.284,-0.2,1.232,-71.8444,-0.2,1.288,0.1,1.184,-73.1223,0.1,1.084,-78.129,-0.3,1.124,-0.3,1.156,-76.494,-0.2,1.176,-0.2,1.068,-75.9704,-0.2,1.12,0.0,1.108,-74.7596,-0.1,1.104
09-27-2025-Sat 13-37-37-PM,-0.3,1.28,-0.1,1.292,-71.5494,0.1,1.388,-0.3,1.328,-71.0905,-0.1,1.276,-0.3,1.232,-71.8771,-0.4,1.284,0.1,1.184,-73.155,-0.3,1.08,-78.1617,0.1,1.124,-0.2,1.152,-76.5594,-0.1,1.172,-0.3,1.068,-76.0032,-0.1,1.116,-0.2,1.108,-74.7596,-0.2,1.1
09-27-2025-Sat 13-37-39-PM,0.0,1.276,0.0,1.288,-71.6478,-0.3,1.384,-0.6,1.328,-71.0905,-0.2,1.28,-0.2,1.228,-71.91,-0.4,1.276,0.0,1.184,-73.1877,-0.2,1.08,-78.1617,0.0,1.124,-0.2,1.152,-76.5594,-0.3,1.172,-0.3,1.064,-76.0359,0.2,1.112,0.3,1.104,-74.7923,-0.1,1.1
09-27-2025-Sat 13-37-42-PM,0.2,1.276,-0.2,1.288,-71.615,-0.1,1.38,-0.3,1.324,-71.1561,-0.2,1.272,0.1,1.224,-71.9427,-0.4,1.272,-0.1,1.184,-73.1877,0.0,1.08,-78.1944,0.1,1.12,-0.2,1.148,-76.5594,-0.1,1.168,-0.1,1.064,-76.0686,-0.1,1.116,-0.2,1.104,-74.7923,-0.4,1.096
09-27-2025-Sat 13-37-44-PM,-0.1,1.272,-0.2,1.284,-71.6478,0.1,1.376,-0.4,1.32,-71.1561,-0.1,1.268,0.0,1.228,-71.9755,-0.4,1.272,-0.3,1.18,-73.2206,0.0,1.076,-78.1944,-0.1,1.12,-0.3,1.148,-76.5921,0.1,1.168,-0.1,1.06,-76.0686,-0.4,1.108,-0.4,1.104,-74.8578,-0.1,1.092
09-27-2025-Sat 13-37-46-PM,-0.4,1.268,-0.1,1.276,-71.6805,-0.3,1.372,-0.4,1.316,-71.2216,-0.2,1.264,-0.2,1.224,-71.9755,0.0,1.268,-0.1,1.18,-73.2533,0.1,1.076,-78.2271,-0.1,1.116,-0.1,1.148,-76.6247,-0.2,1.164,0.0,1.06,-76.1013,-0.2,1.108,-0.3,1.1,-74.8905,-0.2,1.092
09-27-2025-Sat 13-37-49-PM,-0.2,1.268,-0.4,1.28,-71.7132,-0.2,1.368,0.1,1.312,-71.2216,-0.3,1.264,-0.4,1.22,-72.041,-0.1,1.264,-0.1,1.176,-73.2861,-0.2,1.076,-78.2271,-0.1,1.116,-0.3,1.144,-76.6575,0.0,1.164,-0.5,1.06,-76.134,-0.2,1.108,-0.1,1.1,-74.8905,0.1,1.092
09-27-2025-Sat 13-37-51-PM,-0.4,1.268,-0.4,1.272,-71.7461,-0.5,1.364,-0.4,1.308,-71.3527,-0.2,1.26,-0.4,1.216,-72.0738,-0.3,1.26,0.0,1.172,-73.3188,0.0,1.072,-78.2271,0.0,1.112,-0.3,1.148,-76.6575,-0.2,1.164,-0.2,1.06,-76.134,0.1,1.104,-0.1,1.096,-74.9233,0.0,1.088
09-27-2025-Sat 13-37-54-PM,-0.1,1.264,-0.3,1.272,-71.7461,-0.3,1.36,-0.1,1.308,-71.2872,-0.1,1.26,0.0,1.216,-72.1065,-0.2,1.26,-0.2,1.172,-73.3514,0.0,1.076,-78.2597,-0.2,1.112,-0.2,1.14,-76.6902,-0.3,1.164,-0.3,1.056,-76.134,-0.1,1.104,-0.1,1.096,-74.956,-0.1,1.088
09-27-2025-Sat 13-37-56-PM,-0.4,1.264,0.0,1.268,-71.7461,-0.2,1.356,-0.3,1.304,-71.32,-0.2,1.252,-0.3,1.212,-72.1065,-0.3,1.26,-0.4,1.168,-73.3843,0.0,1.068,-78.2597,0.0,1.112,-0.2,1.144,-76.7229,-0.1,1.16,-0.5,1.056,-76.1995,0.0,1.104,-0.1,1.092,-74.9233,-0.4,1.088
09-27-2025-Sat 13-37-59-PM,-0.1,1.26,0.0,1.264,-71.7789,-0.1,1.348,-0.4,1.304,-71.32,0.0,1.252,-0.2,1.212,-72.1393,-0.4,1.252,-0.1,1.164,-73.4171,0.3,1.072,-78.2597,-0.3,1.108,-0.1,1.14,-76.7229,0.1,1.156,-0.2,1.052,-76.1995,-0.2,1.1,-0.2,1.092,-74.9886,0.1,1.084
09-27-2025-Sat 13-38-01-PM,-0.3,1.256,-0.2,1.264,-71.8444,-0.3,1.348,-0.1,1.296,-71.2872,0.1,1.248,-0.2,1.212,-72.1721,-0.3,1.252,-0.2,1.168,-73.4498,-0.1,1.068,-78.2925,0.0,1.108,0.0,1.14,-76.7229,0.0,1.156,-0.2,1.052,-76.2322,0.0,1.1,0.0,1.092,-75.0214,-0.2,1.084
09-27-2025-Sat 13-38-03-PM,-0.5,1.256,-0.3,1.264,-71.9427,-0.4,1.344,-0.1,1.292,-71.4839,-0.2,1.244,-0.2,1.204,-72.2048,-0.3,1.252,0.0,1.164,-73.4826,-0.1,1.068,-78.3252,-0.2,1.104,-0.1,1.14,-76.7229,-0.1,1.156,-0.1,1.052,-76.1995,0.0,1.096,0.0,1.088,-75.0214,-0.1,1.08
09-27-2025-Sat 13-38-06-PM,-0.1,1.252,-0.3,1.256,-71.8771,-0.2,1.34,-0.2,1.292,-71.4183,-0.3,1.244,-0.1,1.204,-72.2377,-0.3,1.244,-0.1,1.164,-73.4826,-0.1,1.068,-78.3578,-0.2,1.1,-0.2,1.136,-76.7882,-0.3,1.152,-0.3,1.052,-76.265,-0.1,1.096,-0.1,1.084,-75.0869,0.0,1.08
09-27-2025-Sat 13-38-10-PM,0.2,5.964,-0.1,5.968,-72.0083,-0.2,5.972,-0.1,5.976,-71.5167,0.0,5.972,0.2,5.972,-72.3032,0.0,5.972,0.2,5.972,-73.5481,-0.2,1.064,-78.3252,-0.2,1.1,-0.2,1.136,-76.7882,-0.2,1.148,-0.3,1.048,-76.2976,0.0,1.092,0.0,1.084,-75.1196,0.1,1.08
09-27-2025-Sat 13-38-13-PM,-0.1,5.96,-0.1,5.972,-72.0083,-0.1,5.972,0.1,5.976,-71.4839,0.1,5.972,-0.1,5.972,-72.336,-0.1,5.972,0.1,5.968,-73.6136,,,-78.3578,,,,,-76.821,,,,,-76.2976,,,,,-75.1196,,
09-27-2025-Sat 13-38-15-PM,0.1,5.964,-0.1,5.968,-72.0738,-0.1,5.968,-0.1,5.976,-71.5822,0.1,5.972,-0.1,5.972,-72.3687,0.2,5.972,0.0,5.972,-73.6136,0.3,5.96,-78.3578,0.1,5.968,0.0,5.972,-76.821,0.1,5.968,-0.2,5.96,-76.3304,0.1,5.972,-0.1,5.96,-75.1523,0.2,5.964
09-27-2025-Sat 13-38-17-PM,0.2,5.964,-0.2,5.968,-72.0738,0.1,5.968,-0.1,5.976,-71.5822,0.1,5.976,0.1,5.972,-72.3687,0.0,5.972,0.1,5.972,-73.6463,0.2,5.956,-78.3905,0.1,5.968,0.1,5.968,-76.8538,0.3,5.968,-0.1,5.956,-76.3631,0.1,5.972,0.1,5.96,-75.1851,0.1,5.964
09-27-2025-Sat 13-38-20-PM,0.2,5.964,0.3,5.972,-72.0083,-0.1,5.968,0.0,5.972,-71.5822,0.1,5.976,0.0,5.968,-72.4343,-0.2,5.972,0.4,5.972,-73.6463,0.2,5.964,-78.4231,0.0,5.968,-0.2,5.968,-76.8865,-0.1,5.968,-0.1,5.96,-76.3631,0.1,5.972,0.0,5.96,-75.2179,0.2,5.964
09-27-2025-Sat 13-38-22-PM,0.0,5.964,0.0,5.968,-72.1721,0.0,5.972,-0.1,5.972,-71.5822,0.0,5.972,0.0,5.972,-72.467,-0.2,5.972,0.0,5.972,-73.679,0.2,5.96,-78.3905,0.1,5.968,-0.1,5.968,-76.8865,-0.2,5.964,-0.1,5.96,-76.3958,0.1,5.972,0.0,5.964,-75.2179,-0.1,5.968
09-27-2025-Sat 13-38-24-PM,0.1,5.964,0.1,5.972,-72.1721,0.3,5.968,-0.2,5.976,-71.6805,-0.1,5.972,-0.1,5.972,-72.467,-0.1,5.972,0.0,5.972,-73.7118,0.0,5.964,-78.4231,-0.2,5.968,0.0,5.968,-76.9192,0.3,5.968,-0.2,5.96,-76.3958,0.2,5.972,0.0,5.96,-75.2179,0.2,5.968
09-27-2025-Sat 13-38-27-PM,0.3,5.964,-0.1,5.972,-72.1721,0.2,5.972,-0.5,5.976,-71.6805,-0.2,5.968,0.1,5.968,-72.467,-0.2,5.972,0.1,5.968,-73.7446,0.2,5.96,-78.4559,-0.1,5.968,0.1,5.968,-76.9192,-0.1,5.968,0.0,5.96,-76.4285,-0.1,5.972,-0.1,5.96,-75.2506,0.1,5.964
09-27-2025-Sat 13-38-29-PM,0.1,5.964,-0.2,5.972,-72.1721,-0.1,5.972,-0.4,5.972,-71.6478,0.0,5.972,0.2,5.972,-72.5325,-0.1,5.972,0.0,5.972,-73.7773,0.0,5.964,-78.4559,0.0,5.968,-0.1,5.968,-76.9518,-0.2,5.964,0.1,5.96,-76.4612,-0.2,5.972,-0.2,5.96,-75.2833,0.0,5.964
09-27-2025-Sat 13-38-31-PM,0.1,5.964,-0.2,5.972,-72.2704,0.1,5.972,-0.1,5.972,-71.6805,-0.2,5.972,0.0,5.968,-72.5325,-0.1,5.972,0.3,5.972,-73.81,0.2,5.96,-78.4886,0.0,5.964,0.0,5.968,-76.9518,-0.1,5.964,0.0,5.96,-76.4612,0.1,5.968,0.3,5.96,-75.3159,-0.1,5.964
09-27-2025-Sat 13-38-34-PM,-0.1,5.964,0.1,5.972,-72.2704,0.3,5.968,0.0,5.972,-71.8116,0.0,5.972,-0.2,5.972,-72.5653,0.2,5.968,0.1,5.968,-73.8427,0.2,5.96,-78.4559,0.1,5.968,-0.2,5.968,-76.9518,-0.2,5.968,0.1,5.96,-76.494,-0.2,5.972,0.2,5.956,-75.3159,0.3,5.964
09-27-2025-Sat 13-38-36-PM,0.0,5.964,0.2,5.968,-72.3032,-0.1,5.968,0.0,5.972,-71.7789,-0.1,5.972,-0.2,5.968,-72.5981,0.1,5.972,0.0,5.968,-73.9084,0.0,5.96,-78.4886,-0.1,5.968,-0.1,5.968,-76.9846,-0.1,5.968,-0.3,5.96,-76.4612,0.1,5.968,0.0,5.96,-75.3487,0.1,5.964
09-27-2025-Sat 13-38-43-PM,0.2,5.964,-0.2,5.968,-72.3687,-0.1,5.968,0.0,5.972,-71.91,-0.2,5.968,-0.1,5.968,-72.6636,0.1,5.968,0.2,5.968,-73.941,0.1,5.956,-78.5213,0.0,5.964,0.0,5.968,-77.05,0.2,5.964,-0.1,5.956,-76.5594,0.3,5.972,-0.1,5.96,-75.4142,0.2,5.96
09-27-2025-Sat 13-38-45-PM,0.2,5.96,-0.2,5.964,-72.5325,0.2,5.968,-0.1,5.972,-71.8444,0.2,5.972,-0.1,5.968,-72.6963,-0.1,5.968,0.3,5.964,-73.9738,0.0,5.956,-78.5213,0.2,5.964,-0.1,5.968,-77.05,0.0,5.964,-0.1,5.956,-76.5594,-0.2,5.972,-0.2,5.956,-75.4142,0.1,5.96
09-27-2025-Sat 13-38-50-PM,-0.2,1.436,0.0,1.552,-72.4998,0.0,1.668,-0.6,1.56,-71.9427,-0.4,1.46,-0.3,1.332,-72.7619,-0.4,1.376,-0.1,1.264,-74.0393,0.1,5.956,-78.554,0.1,5.96,-0.1,5.964,-77.0827,-0.2,5.964,-0.2,5.956,-76.5921,0.3,5.968,0.0,5.956,-75.4796,0.2,5.964
09-27-2025-Sat 13-38-53-PM,-0.5,1.396,0.1,1.484,-72.5653,-0.3,1.604,-0.2,1.504,-71.9755,-0.2,1.42,-0.2,1.304,-72.7946,-0.2,1.348,-0.1,1.244,-74.0393,0.3,5.952,-78.5866,0.1,5.964,-0.1,5.964,-77.0827,0.2,5.96,-0.3,5.96,-76.5921,0.0,5.968,0.0,5.956,-75.5124,-0.1,5.96
09-27-2025-Sat 13-38-55-PM,0.0,1.372,-0.1,1.44,-72.5653,-0.1,1.56,-0.2,1.46,-71.9755,-0.1,1.392,-0.1,1.288,-72.8274,0.0,1.328,0.0,1.232,-74.072,,,-78.5866,,,,,-77.1481,,,,,-76.6575,,,,,-75.5124,,
09-27-2025-Sat 13-38-57-PM,0.0,1.348,0.0,1.412,-72.5981,-0.2,1.528,-0.5,1.436,-72.041,-0.2,1.372,0.1,1.28,-72.8274,-0.2,1.316,-0.1,1.22,-74.1048,-0.3,1.12,-78.5866,-0.2,1.156,-0.1,1.172,-77.1481,0.0,1.2,-0.2,1.088,-76.6575,0.0,1.136,-0.2,1.128,-75.5451,-0.3,1.128
09-27-2025-Sat 13-39-00-PM,-0.1,1.34,-0.3,1.388,-72.6309,-0.1,1.5,-0.5,1.416,-72.0738,0.0,1.356,-0.4,1.264,-72.8601,-0.2,1.304,-0.2,1.216,-74.1375,-0.1,1.108,-78.5866,-0.1,1.148,0.0,1.164,-77.1481,-0.5,1.188,-0.1,1.08,-76.6902,-0.1,1.128,-0.1,1.12,-75.5451,0.0,1.12
09-27-2025-Sat 13-39-02-PM,-0.3,1.324,-0.3,1.372,-72.6309,0.0,1.48,-0.3,1.396,-72.1065,-0.3,1.34,-0.1,1.256,-72.893,0.0,1.296,-0.3,1.204,-74.1702,0.0,1.1,-78.6194,-0.2,1.136,-0.1,1.156,-77.1481,-0.4,1.184,-0.2,1.072,-76.6902,-0.4,1.12,0.0,1.108,-75.5778,0.0,1.112
09-27-2025-Sat 13-39-04-PM,-0.5,1.316,-0.2,1.356,-72.6636,-0.2,1.46,-0.6,1.384,-72.0738,-0.2,1.328,0.0,1.248,-72.9257,-0.3,1.288,0.1,1.2,-74.1702,0.0,1.092,-78.6194,0.0,1.136,-0.2,1.152,-77.1808,-0.1,1.172,-0.3,1.068,-76.7229,-0.1,1.116,0.0,1.104,-75.5778,0.0,1.104
09-27-2025-Sat 13-39-07-PM,-0.4,1.304,0.1,1.336,-72.7619,-0.2,1.444,-0.5,1.372,-72.0738,-0.2,1.316,-0.1,1.244,-72.9585,-0.3,1.28,0.0,1.196,-74.203,0.1,1.092,-78.6194,-0.2,1.128,-0.2,1.148,-77.2135,-0.1,1.172,0.0,1.068,-76.7229,0.1,1.112,-0.2,1.1,-75.6106,-0.3,1.1
09-27-2025-Sat 13-39-09-PM,0.0,1.3,-0.2,1.332,-72.6963,-0.2,1.432,-0.2,1.36,-72.1721,-0.4,1.308,-0.4,1.236,-72.9912,-0.5,1.272,-0.1,1.192,-74.2357,0.0,1.088,-78.652,-0.3,1.124,-0.2,1.148,-77.2135,-0.2,1.168,-0.1,1.06,-76.7556,-0.2,1.108,-0.2,1.096,-75.6106,-0.2,1.096
09-27-2025-Sat 13-39-11-PM,-0.1,1.292,0.1,1.316,-72.7619,-0.3,1.42,0.0,1.348,-72.1721,-0.2,1.3,-0.3,1.232,-73.0239,-0.5,1.264,0.0,1.188,-74.2357,-0.1,1.088,-78.652,-0.1,1.12,-0.4,1.144,-77.2462,-0.1,1.164,-0.5,1.06,-76.7556,-0.1,1.104,-0.2,1.096,-75.6761,0.0,1.092
09-27-2025-Sat 13-39-14-PM,-0.3,1.284,-0.1,1.308,-72.7619,-0.2,1.408,-0.1,1.34,-72.2048,-0.1,1.296,0.0,1.228,-73.0239,-0.1,1.264,-0.1,1.18,-74.2685,0.1,1.08,-78.652,0.1,1.116,-0.2,1.14,-77.2462,-0.4,1.16,-0.2,1.056,-76.7556,-0.2,1.1,0.0,1.092,-75.6432,0.0,1.088
09-27-2025-Sat 13-39-16-PM,-0.3,1.28,-0.1,1.3,-72.8274,-0.5,1.396,-0.3,1.328,-72.2377,0.0,1.288,-0.3,1.224,-73.0895,-0.3,1.256,-0.1,1.18,-74.3012,-0.3,1.076,-78.6847,-0.1,1.116,-0.3,1.136,-77.2462,0.1,1.156,-0.2,1.052,-76.821,0.0,1.1,0.0,1.084,-75.7087,-0.2,1.088
09-27-2025-Sat 13-39-18-PM,-0.3,1.276,0.1,1.296,-72.8601,-0.4,1.384,-0.3,1.324,-72.2377,-0.1,1.28,-0.1,1.22,-73.0895,-0.3,1.252,0.0,1.176,-74.3339,0.1,1.076,-78.6847,-0.3,1.112,-0.4,1.136,-77.2789,-0.3,1.156,-0.2,1.052,-76.821,0.0,1.096,-0.3,1.084,-75.7414,-0.1,1.084
09-27-2025-Sat 13-39-21-PM,-0.3,1.272,-0.3,1.288,-72.7619,-0.1,1.38,-0.3,1.316,-72.3032,-0.2,1.276,-0.4,1.216,-73.1223,-0.1,1.252,0.0,1.172,-74.3667,0.2,1.072,-78.6847,-0.4,1.108,-0.4,1.136,-77.2789,0.0,1.152,-0.2,1.048,-76.821,0.1,1.092,-0.1,1.08,-75.7414,-0.2,1.08
09-27-2025-Sat 13-39-24-PM,-0.1,1.268,-0.1,1.284,-72.8601,-0.1,1.372,-0.4,1.312,-72.3032,0.0,1.268,-0.1,1.212,-73.1223,-0.4,1.244,-0.2,1.168,-74.3667,-0.1,1.072,-78.7173,-0.1,1.1,0.0,1.132,-77.3116,-0.1,1.152,-0.4,1.044,-76.8538,-0.2,1.088,-0.4,1.076,-75.7414,-0.2,1.076
