Timestamp,Cell 1 Current,Cell 1 current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temperature,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temperature,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temperature,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp (SENSOR Failed),Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
,,,,,,-74.2685,,,,,,-72.3032,,,,,,-72.041,,,,,,-74.3667,0.3,5.96,,0.1,5.968,-80.6449,-0.2,5.968,,-0.1,5.968,-76.8865,-0.3,5.956,,-0.1,5.972,-74.9886,0,5.96,,0.1,5.968,-74.8905
,,,,,,-74.3339,,,,,,-72.3687,,,,,,-72.1065,,,,,,-74.4649,0.1,5.96,,0,5.968,-80.8408,0,5.968,,-0.1,5.964,-77.0172,0,5.96,,0,5.976,-75.0541,0,5.96,,0.3,5.964,-74.956
,,,,,,-74.4322,,,,,,-72.3687,,,,,,-72.1721,,,,,,-74.5304,-0.1,5.964,,-0.1,5.968,-81.0366,-0.1,5.968,,-0.1,5.968,-77.1153,-0.1,5.96,,-0.2,5.972,-75.1523,-0.2,5.96,,-0.1,5.964,-75.0214
,,,,,,-74.6941,,,,,,-72.5325,,,,,,-72.3687,,,,,,-74.7268,0,5.96,,0,5.968,-81.4938,-0.1,5.972,,-0.1,5.968,-77.3444,0,5.96,,-0.3,5.972,-75.3814,0.2,5.96,,-0.2,5.964,-75.2833
,,,,,,-74.7268,,,,,,-72.6636,,,,,,-72.4015,,,,,,-74.825,0.3,5.964,,0.1,5.972,-81.5917,0,5.972,,0,5.972,-77.4097,0,5.96,,0,5.976,-75.4142,-0.1,5.96,,-0.1,5.972,-75.3814
,,,,,,-74.7923,,,,,,-72.7946,,,,,,-72.467,,,,,,-74.8905,0,5.968,,0.1,5.972,-81.6895,0,5.972,,0.1,5.972,-77.4424,0,5.964,,0,5.976,-75.5124,-0.1,5.964,,0.1,5.968,-75.4142
,,,,,,-74.8578,,,,,,-72.8274,,,,,,-72.5325,,,,,,-74.956,0.1,5.964,,0.1,5.972,-81.7549,0.1,5.976,,-0.1,5.972,-77.5405,0,5.968,,0,5.98,-75.5778,0,5.968,,0,5.968,-75.4796
,,,,,,-74.9886,,,,,,-72.893,,,,,,-72.5981,,,,,,-74.9886,0.2,5.968,,0.2,5.976,-81.8202,-0.2,5.976,,0.1,5.972,-77.6059,-0.2,5.968,,-0.1,5.98,-75.6106,0.2,5.968,,-0.1,5.972,-75.5451
,,,,,,-74.9886,,,,,,-72.9912,,,,,,-72.6309,,,,,,-75.0541,0.2,5.968,,0,5.976,-81.9835,0,5.976,,0.1,5.972,-77.6714,-0.2,5.964,,-0.1,5.98,-75.6761,-0.2,5.968,,-0.1,5.972,-75.6432
,,,,,,-74.9886,,,,,,-73.0895,,,,,,-72.7291,,,,,,-75.1196,-0.1,5.968,,0.1,5.972,-82.0813,-0.1,5.972,,0.3,5.972,-77.7693,-0.2,5.964,,0,5.976,-75.8068,0.1,5.968,,0.1,5.972,-75.7087
,,,,,,-75.0869,,,,,,-73.0895,,,,,,-72.7946,,,,,,-75.2179,0,5.964,,-0.2,5.972,-82.1791,0,5.976,,0,5.972,-77.8348,0.2,5.968,,-0.2,5.976,-75.8396,-0.1,5.968,,0.1,5.972,-75.7742
,,,,,,-75.2506,,,,,,-73.155,,,,,,-72.8274,,,,,,-75.2833,0.3,5.968,,0.2,5.972,-82.2772,0,5.968,,-0.1,5.972,-77.9328,-0.2,5.96,,0,5.976,-75.9051,0.1,5.964,,0.1,5.968,-75.8396
,,,,,,-75.2833,,,,,,-73.2861,,,,,,-72.9257,,,,,,-75.3487,0.2,5.968,,0,5.976,-82.375,0.1,5.976,,0,5.972,-77.9983,-0.2,5.968,,0.1,5.98,-76.0032,-0.3,5.968,,0.1,5.972,-75.9051
,,,,,,-75.3487,,,,,,-73.2533,,,,,,-72.9585,,,,,,-75.4142,0.1,5.968,,-0.1,5.976,-82.4076,0,5.976,,0.2,5.972,-78.0309,-0.2,5.964,,0,5.98,-76.0359,0.2,5.964,,0.1,5.972,-75.9704
,,,,,,-76.9192,,,,,,-74.7923,,,,,,-74.5304,,,,,,-77.0172,0.2,5.96,,0,5.968,-83.5168,-0.3,5.968,,-0.3,5.968,-79.665,-0.2,5.96,,0.2,5.976,-77.6386,0,5.96,,0,5.968,-77.5078
,,,,,,-77.0172,,,,,,-74.7596,,,,,,-74.5304,,,,,,-77.05,0,5.96,,0,5.968,-83.5168,0,5.972,,-0.1,5.972,-79.6976,-0.3,5.96,,0.1,5.976,-77.6714,-0.1,5.96,,0,5.964,-77.5405
,,,,,,-77.1153,,,,,,-74.8905,,,,,,-74.5959,,,,,,-77.1153,0.2,5.964,,-0.1,5.972,-83.5495,0.1,5.972,,-0.1,5.972,-79.763,-0.2,5.96,,0,5.976,-77.704,-0.1,5.964,,-0.2,5.968,-77.6059
,,,,,,-77.0172,,,,,,-74.8578,,,,,,-74.6613,,,,,,-77.1481,0.2,5.968,,0.1,5.976,-83.5821,0,5.976,,-0.4,5.972,-79.763,-0.2,5.964,,0,5.98,-77.8021,-0.1,5.968,,0.2,5.972,-77.6386
,,,,,,-77.2789,,,,,,-75.0541,,,,,,-74.9233,,,,,,-77.377,0.2,5.964,,-0.2,5.972,-83.6472,-0.1,5.972,,0.1,5.972,-79.9917,-0.3,5.964,,0.2,5.976,-77.9983,0,5.964,,0.2,5.972,-77.8675
,,,,,,-77.3444,,,,,,-75.1196,,,,,,-74.9233,,,,,,-77.4424,0.1,5.968,,0,5.972,-83.6472,0,5.972,,-0.1,5.972,-80.0243,-0.1,5.964,,-0.2,5.976,-78.0309,-0.2,5.964,,0,5.968,-77.9002
,,,,,,-77.3444,,,,,,-75.1851,,,,,,-74.9886,,,,,,-77.4751,0.1,5.968,,0.1,5.972,-83.6472,0,5.972,,0,5.968,-80.0896,-0.1,5.96,,0.1,5.976,-78.0636,-0.2,5.968,,0.1,5.968,-77.9328
,,,,,,-77.4751,,,,,,-75.2833,,,,,,-75.0214,,,,,,-77.5078,0.1,5.968,,0.2,5.976,-83.6799,-0.2,5.98,,0,5.972,-80.1223,-0.2,5.968,,-0.4,5.98,-78.0962,0.1,5.968,,0.1,5.972,-77.9656
,,,,,,-77.5405,,,,,,-75.2833,,,,,,-75.0869,,,,,,-77.5405,0.3,5.968,,0.1,5.98,-83.7126,-0.3,5.98,,0.1,5.976,-80.1877,-0.3,5.968,,0.1,5.98,-78.1617,0.2,5.968,,0.1,5.972,-77.9983
,,,,,,-77.4751,,,,,,-75.3159,,,,,,-75.1196,,,,,,-77.6386,0,5.968,,-0.2,5.976,-83.7126,-0.2,5.98,,0.1,5.972,-80.1877,0,5.968,,0.1,5.98,-78.1944,-0.2,5.968,,0,5.972,-78.0636
,,,,,,-77.5732,,,,,,-75.2833,,,,,,-75.1523,,,,,,-77.6386,0.2,5.964,,0,5.972,-83.7126,0.1,5.972,,0,5.972,-80.2202,0,5.96,,0,5.98,-78.2271,0,5.964,,0,5.968,-78.0962
,,,,,,-79.2076,,,,,,-76.9846,,,,,,-76.9192,,,,,,-79.3709,-0.1,5.988,,-0.1,5.992,-84.5604,-0.1,5.996,,0.2,5.996,-81.6895,0.1,5.984,,0.1,6,-79.861,0,5.988,,0,5.992,-79.6976
,,,,,,-79.2401,,,,,,-77.05,,,,,,-76.9846,,,,,,-79.4035,0.2,5.992,,0,6,-84.593,-0.1,6,,0.2,5.996,-81.7223,0,5.988,,-0.1,6.004,-79.9263,-0.1,5.992,,0,5.996,-79.763
,,,,,,-79.2076,,,,,,-77.1481,,,,,,-77.0172,,,,,,-79.4035,0.1,6,,0,6.012,-84.593,0,6.008,,-0.1,6.008,-81.7549,-0.2,6.004,,0,6.012,-79.9263,0.1,6.004,,0.1,6.004,-79.763
,,,,,,-79.1749,,,,,,-77.05,,,,,,-77.0827,,,,,,-79.4363,0.2,6.012,,0,6.02,-84.6582,0,6.02,,-0.1,6.02,-81.7876,-0.2,6.012,,0,6.024,-79.9917,-0.1,6.012,,0.3,6.016,-79.7956
,,,,,,-79.3709,,,,,,-77.1481,,,,,,-77.0827,,,,,,-79.5016,0.1,5.968,,0,5.984,-84.6582,-0.4,5.98,,0.2,5.976,-81.8528,-0.1,5.968,,0.2,5.984,-80.0243,0.2,5.972,,-0.1,5.976,-79.8283
,,,,,,-79.3709,,,,,,-77.2462,,,,,,-77.1153,,,,,,-79.5343,0.2,5.956,,0,5.96,-84.6582,0,5.964,,-0.2,5.964,-81.8528,-0.3,5.956,,0.2,5.968,-80.0569,-0.1,5.956,,0.1,5.96,-79.8936
,,,,,,-79.4363,,,,,,-77.1808,,,,,,-77.1808,,,,,,-79.5669,-0.1,5.952,,0,5.956,-84.6907,0,5.96,,0.2,5.956,-81.9181,-0.2,5.948,,0.2,5.96,-80.0896,0.3,5.948,,0.1,5.956,-79.9263
,,,,,,-79.4363,,,,,,-77.2462,,,,,,-77.2135,,,,,,-79.6323,0.2,5.952,,0.1,5.956,-84.7234,0.1,5.96,,0,5.956,-81.9181,-0.2,5.948,,-0.1,5.96,-80.155,0,5.948,,0.2,5.956,-79.9263
,,,,,,-79.8283,,,,,,-77.6386,,,,,,-77.6059,,,,,,-79.9917,0.1,5.948,,0.1,5.956,-84.8538,0,5.956,,-0.4,5.952,-82.2119,-0.1,5.944,,-0.1,5.96,-80.4816,0,5.952,,0.2,5.952,-80.3183
,,,,,,-79.861,,,,,,-77.704,,,,,,-77.6386,,,,,,-80.0569,0.3,5.948,,-0.2,5.956,-84.8864,0.1,5.956,,0,5.956,-82.2772,-0.4,5.944,,0.2,5.956,-80.5143,-0.3,5.948,,-0.1,5.952,-80.3509
,,,,,,-79.8936,,,,,,-77.704,,,,,,-77.704,,,,,,-80.0569,0.3,5.944,,-0.1,5.956,-84.919,0.4,5.952,,-0.1,5.952,-82.3098,0,5.948,,0.2,5.96,-80.5796,0,5.948,,0,5.952,-80.3835
,,,,,,-79.959,,,,,,-77.7693,,,,,,-77.7367,,,,,,-80.1223,0.4,5.948,,0,5.952,-84.919,0,5.956,,-0.1,5.952,-82.3098,-0.1,5.948,,-0.1,5.96,-80.5796,-0.3,5.948,,-0.2,5.952,-80.4162
,,,,,,-79.9263,,,,,,-77.7693,,,,,,-77.7693,,,,,,-80.1223,0.1,5.952,,0.2,5.956,-84.9515,0,5.956,,0,5.956,-82.3423,-0.1,5.944,,0.1,5.96,-80.6122,0,5.948,,0,5.952,-80.4489
,,,,,,-79.9917,,,,,,-77.8675,,,,,,-77.8021,,,,,,-80.155,0.2,5.948,,-0.1,5.956,-84.9842,0.1,5.956,,0.1,5.956,-82.3423,-0.2,5.944,,-0.1,5.96,-80.6449,0,5.944,,0,5.952,-80.4816
,,,,,,-80.0243,,,,,,-77.9002,,,,,,-77.8348,,,,,,-80.1877,0.2,5.948,,-0.2,5.952,-85.0167,0.1,5.96,,0,5.952,-82.4076,-0.2,5.948,,0,5.96,-80.6775,0.2,5.948,,0,5.952,-80.5143
,,,,,,-80.0243,,,,,,-77.9002,,,,,,-77.9002,,,,,,-80.2202,0.1,5.952,,-0.1,5.956,-85.0167,-0.4,5.956,,0,5.956,-82.4076,0,5.948,,0.2,5.96,-80.7101,0.1,5.948,,0.1,5.952,-80.5143
,,,,,,-80.0896,,,,,,-77.9656,,,,,,-77.9002,,,,,,-80.253,0.3,5.948,,0.1,5.956,-85.0167,-0.4,5.96,,-0.1,5.952,-82.4729,-0.2,5.948,,-0.1,5.964,-80.7101,0.1,5.952,,0.1,5.952,-80.5796
,,,,,,-80.155,,,,,,-78.0309,,,,,,-77.9656,,,,,,-80.2857,0.4,5.952,,-0.1,5.956,-85.0167,0,5.956,,0.1,5.956,-82.4729,-0.1,5.944,,-0.1,5.964,-80.7755,0.3,5.952,,0.1,5.956,-80.6122
,,,,,,-80.8082,,,,,,-78.6847,,,,,,-78.7173,,,,,,-80.9714,-0.1,5.952,,0.1,5.964,-85.2775,-0.2,5.964,,0.2,5.96,-83.0276,0,5.952,,-0.1,5.968,-81.3958,-0.1,5.956,,0.2,5.956,-81.2326
,,,,,,-80.8408,,,,,,-78.6847,,,,,,-78.75,,,,,,-81.0041,0,5.952,,0.1,5.96,-85.2775,-0.2,5.964,,-0.3,5.96,-83.0276,-0.1,5.952,,-0.1,5.968,-81.4285,-0.1,5.956,,0.2,5.96,-81.2653
,,,,,,-80.8082,,,,,,-78.652,,,,,,-78.7827,,,,,,-81.0366,0.2,5.956,,0.2,5.964,-85.2775,-0.3,5.968,,0.1,5.964,-83.0602,0.2,5.956,,-0.1,5.968,-81.4611,0,5.956,,-0.1,5.964,-81.2979
,,,,,,-80.8734,,,,,,-78.7173,,,,,,-78.8154,,,,,,-81.0366,0,5.96,,0,5.964,-85.3102,0.1,5.968,,0.2,5.96,-83.0928,-0.1,5.956,,0.1,5.972,-81.4938,0.2,5.96,,0.1,5.96,-81.3306
,,,,,,-80.8408,,,,,,-78.8481,,,,,,-78.8808,,,,,,-81.0694,0.2,5.964,,0.2,5.968,-85.3427,0,5.968,,-0.1,5.964,-83.1254,0,5.96,,0.1,5.968,-81.5263,0,5.96,,-0.1,5.964,-81.3306
,,,,,,-80.9061,,,,,,-78.8481,,,,,,-78.8808,,,,,,-81.102,0.1,5.96,,0.1,5.964,-85.3427,-0.6,5.968,,0,5.968,-83.1254,-0.1,5.96,,0.1,5.972,-81.4938,0.1,5.96,,0,5.964,-81.3631
,,,,,,-80.9061,,,,,,-78.7827,,,,,,-78.9134,,,,,,-81.1347,0.2,5.96,,0.3,5.968,-85.3427,-0.2,5.968,,0,5.968,-83.158,-0.2,5.956,,0.1,5.972,-81.5591,-0.2,5.96,,-0.1,5.96,-81.4285
,,,,,,-81.102,,,,,,-78.8481,,,,,,-78.9462,,,,,,-81.1673,0.1,5.964,,0,5.972,-85.3753,-0.1,5.968,,0.1,5.968,-83.1907,-0.1,5.96,,0.1,5.968,-81.5917,0,5.96,,0,5.964,-81.4611
,,,,,,-80.9714,,,,,,-78.9462,,,,,,-78.9789,,,,,,-81.1999,-0.2,5.956,,0,5.968,-85.3753,0,5.968,,-0.1,5.968,-83.1907,-0.1,5.956,,0.1,5.972,-81.6243,0.1,5.96,,-0.1,5.964,-81.4285
,,,,,,-80.9388,,,,,,-78.9462,,,,,,-79.0114,,,,,,-81.2326,0.3,5.964,,0,5.972,-85.3753,-0.2,5.972,,0.1,5.968,-83.2234,-0.1,5.96,,0,5.976,-81.6895,-0.2,5.96,,-0.1,5.968,-81.4938
,,,,,,-81.0366,,,,,,-79.0114,,,,,,-79.0442,,,,,,-81.2653,0,5.964,,0.1,5.972,-85.3753,-0.2,5.976,,0,5.968,-83.2234,-0.2,5.964,,0,5.976,-81.657,0,5.96,,0.1,5.968,-81.4938
,,,,,,-81.0694,,,,,,-78.9462,,,,,,-79.0768,,,,,,-81.2979,0.1,5.964,,0,5.972,-85.4079,-0.3,5.972,,0,5.972,-83.2234,-0.2,5.964,,-0.1,5.976,-81.6895,-0.3,5.964,,0,5.968,-81.5263
,,,,,,-81.0694,,,,,,-79.0768,,,,,,-79.0768,,,,,,-81.2979,0.2,5.968,,0.1,5.976,-85.4079,-0.1,5.976,,-0.1,5.976,-83.256,0,5.964,,0.1,5.98,-81.7223,0.1,5.968,,0.1,5.972,-81.5263
,,,,,,-81.1347,,,,,,-79.1095,,,,,,-79.1422,,,,,,-81.3306,0.3,5.976,,0.1,5.984,-85.4079,0,5.984,,-0.1,5.984,-83.2886,-0.2,5.972,,0.3,5.988,-81.7549,0.1,5.972,,0.1,5.98,-81.5917
,,,,,,-81.1999,,,,,,-79.1095,,,,,,-79.1749,,,,,,-81.3631,0.4,5.972,,0.3,5.984,-85.4404,-0.2,5.984,,0.3,5.98,-83.3211,-0.1,5.976,,0,5.988,-81.7876,0.1,5.976,,0.1,5.98,-81.5917
,,,,,,-81.6243,,,,,,-79.5343,,,,,,-79.7302,,,,,,-81.7876,0.2,5.98,,0,5.984,-85.5708,-0.2,5.988,,-0.3,5.984,-83.6472,-0.1,5.976,,0,5.988,-82.1791,-0.1,5.976,,0.3,5.976,-82.0486
,,,,,,-81.5591,,,,,,-79.6323,,,,,,-79.7302,,,,,,-81.8202,0.2,5.98,,0,5.984,-85.5708,0,5.984,,-0.3,5.984,-83.6472,-0.1,5.976,,0,5.988,-82.2119,0,5.976,,-0.1,5.984,-82.0813
,,,,,,-81.657,,,,,,-79.5997,,,,,,-79.763,,,,,,-81.8528,0.1,5.972,,0,5.984,-85.5708,-0.1,5.984,,0,5.976,-83.6799,0.2,5.972,,0.2,5.984,-82.2445,-0.1,5.972,,0.4,5.976,-82.0813
,,,,,,-81.657,,,,,,-79.665,,,,,,-79.7956,,,,,,-81.8855,0.2,5.976,,0.3,5.98,-85.6033,0,5.984,,-0.2,5.976,-83.7126,-0.1,5.972,,-0.1,5.988,-82.2772,0.1,5.972,,0.1,5.98,-82.0813
,,,,,,-81.6895,,,,,,-79.6976,,,,,,-79.8283,,,,,,-81.9181,0,5.968,,0.2,5.972,-85.636,-0.1,5.976,,-0.1,5.976,-83.7126,0,5.968,,-0.1,5.98,-82.2772,0,5.968,,0.3,5.972,-82.114
,,,,,,-81.6243,,,,,,-79.7956,,,,,,-79.861,,,,,,-81.9508,0.2,5.968,,0,5.98,-85.6033,-0.1,5.976,,-0.1,5.972,-83.7126,0.1,5.964,,0.2,5.98,-82.3098,0,5.968,,0.1,5.972,-82.1466
,,,,,,-81.6895,,,,,,-79.763,,,,,,-79.861,,,,,,-81.9508,0,5.964,,-0.3,5.972,-85.6033,-0.1,5.976,,0.1,5.972,-83.7452,-0.3,5.964,,0.2,5.98,-82.3423,0.1,5.964,,0,5.968,-82.1466
,,,,,,-81.7876,,,,,,-79.7956,,,,,,-79.8936,,,,,,-81.9835,0.2,5.956,,-0.2,5.968,-85.636,0,5.972,,-0.1,5.968,-83.7452,0.2,5.96,,0.2,5.972,-82.375,0.1,5.964,,0,5.968,-82.2119
,,,,,,-82.0486,,,,,,-80.0896,,,,,,-80.253,,,,,,-82.2445,0.2,5.964,,0.2,5.968,-85.7011,0,5.968,,0.1,5.964,-83.9734,-0.2,5.96,,0,5.972,-82.6034,-0.2,5.96,,0,5.968,-82.4076
,,,,,,-82.0486,,,,,,-80.155,,,,,,-80.253,,,,,,-82.2445,0.4,5.96,,0.1,5.968,-85.7337,0.1,5.968,,-0.4,5.968,-83.9734,-0.3,5.96,,0.2,5.972,-82.6361,0,5.964,,-0.1,5.964,-82.4403
,,,,,,-82.0813,,,,,,-80.1223,,,,,,-80.2857,,,,,,-82.3098,0.4,5.96,,0.1,5.968,-85.7011,0.1,5.968,,0,5.968,-83.9734,-0.1,5.956,,0,5.972,-82.6686,0,5.96,,-0.1,5.964,-82.4729
,,,,,,-82.0813,,,,,,-80.155,,,,,,-80.3183,,,,,,-82.3098,0,5.956,,0.2,5.968,-85.7337,0.1,5.972,,0,5.964,-84.0061,-0.2,5.956,,0.4,5.972,-82.7013,0.2,5.96,,0.1,5.96,-82.5055
,,,,,,-82.0486,,,,,,-80.253,,,,,,-80.3509,,,,,,-82.3423,0.2,5.96,,-0.1,5.968,-85.7663,-0.2,5.968,,-0.2,5.964,-84.0061,-0.1,5.956,,0.2,5.972,-82.7013,0.1,5.964,,0.2,5.964,-82.5055
,,,,,,-82.114,,,,,,-80.2857,,,,,,-80.4162,,,,,,-82.375,0,5.96,,0.1,5.968,-85.7337,-0.2,5.968,,0.1,5.968,-84.0061,0.2,5.96,,0.1,5.968,-82.7013,0,5.96,,0.2,5.964,-82.5382
,,,,,,-82.1466,,,,,,-80.1877,,,,,,-80.4162,,,,,,-82.375,0.1,5.96,,0,5.968,-85.7337,-0.1,5.968,,0,5.964,-84.0387,-0.2,5.956,,0,5.972,-82.7339,-0.1,5.96,,0,5.964,-82.5382
,,,,,,-82.1466,,,,,,-80.253,,,,,,-80.4162,,,,,,-82.375,0.1,5.96,,0.2,5.968,-85.7337,-0.4,5.968,,-0.1,5.964,-84.0387,0,5.96,,0.5,5.972,-82.7666,-0.1,5.956,,-0.1,5.964,-82.5708
,,,,,,-82.1791,,,,,,-80.3509,,,,,,-80.4489,,,,,,-82.375,0.2,5.96,,0.1,5.968,-85.7663,-0.3,5.968,,0,5.964,-84.0387,-0.1,5.96,,-0.1,5.972,-82.7666,-0.1,5.96,,0.1,5.96,-82.5708
,,,,,,-82.2772,,,,,,-80.2857,,,,,,-80.4816,,,,,,-82.4076,0.1,5.96,,0.1,5.968,-85.7337,-0.3,5.972,,0,5.968,-84.0713,0,5.96,,0,5.972,-82.7992,0.1,5.96,,0,5.968,-82.6034
,,,,,,-82.4076,,,,,,-80.4816,,,,,,-80.6775,,,,,,-82.5708,0.2,5.964,,0,5.968,-85.7663,0.2,5.968,,0.1,5.968,-84.1691,0.1,5.96,,0,5.976,-82.9297,0.1,5.96,,0.2,5.964,-82.7339
,,,,,,-83.3538,,,,,,-81.7876,,,,,,-82.0486,,,,,,-83.5821,0,5.976,,0,5.984,-85.9944,0,5.988,,0.1,5.984,-84.7885,-0.2,5.98,,0,5.988,-83.9083,0,5.98,,0.2,5.98,-83.7126
,,,,,,-83.3864,,,,,,-81.8528,,,,,,-82.0813,,,,,,-83.5821,0,5.98,,0.2,5.984,-85.9944,-0.4,5.984,,0.1,5.98,-84.8212,-0.1,5.976,,0,5.988,-83.9083,0.1,5.976,,0,5.984,-83.7126
,,,,,,-83.3864,,,,,,-81.8528,,,,,,-82.114,,,,,,-83.5821,0.1,5.976,,0,5.988,-86.0269,0.1,5.988,,-0.1,5.984,-84.8538,-0.2,5.98,,-0.1,5.992,-83.9083,0.2,5.976,,0,5.98,-83.7126
,,,,,,-83.3864,,,,,,-81.8528,,,,,,-82.114,,,,,,-83.6147,0.1,5.976,,-0.2,5.984,-86.0596,-0.4,5.984,,0.1,5.984,-84.8538,-0.3,5.976,,-0.1,5.988,-83.9083,0.2,5.976,,0.1,5.98,-83.7452
,,,,,,-83.4842,,,,,,-81.9181,,,,,,-82.1466,,,,,,-83.6147,0.1,5.98,,0,5.984,-86.1573,0.1,5.984,,-0.3,5.98,-84.919,0,5.972,,0.1,5.992,-83.9409,0.1,5.976,,0,5.984,-83.7778
,,,,,,-83.419,,,,,,-81.9508,,,,,,-82.1466,,,,,,-83.6472,0.1,5.98,,0,5.984,-86.2225,-0.1,5.984,,-0.1,5.984,-84.9515,0,5.976,,0,5.988,-84.0061,-0.2,5.976,,-0.3,5.98,-83.8103
,,,,,,-83.4516,,,,,,-81.9835,,,,,,-82.1791,,,,,,-83.6472,0.2,5.98,,0,5.984,-86.3203,-0.1,5.988,,0.1,5.984,-84.9515,-0.2,5.976,,0,5.988,-84.0061,0.2,5.976,,0,5.98,-83.843
,,,,,,-83.5495,,,,,,-81.9508,,,,,,-82.2119,,,,,,-83.6799,0,5.976,,0,5.984,-86.3854,-0.1,5.984,,-0.1,5.98,-84.9842,0.2,5.976,,0,5.988,-84.0061,0,5.976,,-0.1,5.98,-83.843
,,,,,,-83.5495,,,,,,-81.9835,,,,,,-82.2119,,,,,,-83.7126,-0.1,5.976,,0.1,5.988,-86.4179,0.1,5.988,,0.2,5.984,-85.0167,0,5.976,,0.1,5.988,-84.0713,-0.1,5.976,,0.3,5.98,-83.8756
,,,,,,-83.4842,,,,,,-82.114,,,,,,-82.2445,,,,,,-83.7452,0.4,5.976,,-0.2,5.984,-86.4505,0,5.984,,0,5.984,-85.0167,0,5.976,,0,5.988,-84.1039,0,5.976,,0,5.98,-83.9083
,,,,,,-83.5821,,,,,,-82.016,,,,,,-82.2772,,,,,,-83.7778,0,5.98,,0,5.988,-86.4831,0,5.988,,0.1,5.988,-84.9842,-0.1,5.98,,0,5.992,-84.1039,0.1,5.98,,-0.1,5.984,-83.9409
,,,,,,-83.5821,,,,,,-82.114,,,,,,-82.3098,,,,,,-83.7778,0.2,5.98,,0.1,5.988,-86.5157,-0.1,5.988,,0,5.988,-85.0493,0,5.98,,0.1,5.992,-84.1364,0.2,5.98,,0.4,5.984,-83.9409
,,,,,,-83.6799,,,,,,-82.0813,,,,,,-82.3098,,,,,,-83.7778,0.2,5.984,,-0.1,5.988,-86.5482,0,5.992,,0,5.988,-85.0819,0.1,5.98,,-0.1,5.996,-84.1039,-0.2,5.984,,0.1,5.988,-83.9734
,,,,,,-83.7126,,,,,,-82.1466,,,,,,-82.3423,,,,,,-83.8103,0.2,5.984,,0.2,5.988,-86.6134,-0.3,5.988,,0.1,5.988,-85.0819,-0.3,5.98,,-0.1,5.996,-84.1691,0.1,5.984,,0.1,5.988,-84.0061
,,,,,,-83.6472,,,,,,-82.114,,,,,,-82.375,,,,,,-83.843,0.5,5.98,,0.1,5.988,-86.646,0,5.992,,-0.3,5.988,-85.0819,0,5.98,,0,5.992,-84.2017,-0.2,5.984,,0,5.984,-84.0387
,,,,,,-83.6147,,,,,,-82.1791,,,,,,-82.4076,,,,,,-83.8756,0,5.984,,0,5.996,-86.7111,0.2,5.992,,0,5.988,-85.1471,-0.3,5.984,,0,5.996,-84.2017,0,5.984,,0.1,5.988,-84.0387
,,,,,,-83.7452,,,,,,-82.3098,,,,,,-82.4076,,,,,,-83.9083,0.2,5.984,,-0.1,5.992,-86.7111,-0.1,5.992,,-0.2,5.992,-85.1471,0.1,5.984,,0.1,5.996,-84.267,0,5.984,,0,5.988,-84.0387
,,,,,,-83.6472,,,,,,-82.2119,,,,,,-82.4403,,,,,,-83.9083,-0.1,5.988,,0.1,5.996,-86.7436,-0.2,5.996,,0,5.992,-85.1471,-0.1,5.984,,0.1,6,-84.267,0,5.988,,-0.2,5.988,-84.1039
,,,,,,-83.8103,,,,,,-82.2772,,,,,,-82.4729,,,,,,-83.9409,0.2,5.988,,0.1,5.992,-86.7762,0.1,5.992,,-0.1,5.992,-85.1797,-0.5,5.984,,-0.1,6,-84.267,0,5.988,,0.1,5.992,-84.1039
,,,,,,-83.8103,,,,,,-82.3423,,,,,,-82.5055,,,,,,-83.9409,0,5.988,,0.2,5.996,-86.8089,0,5.996,,0,5.996,-85.2449,-0.1,5.984,,-0.2,6.004,-84.3647,0.1,5.988,,0,5.992,-84.1364
,,,,,,-84.4952,,,,,,-83.3211,,,,,,-83.6147,,,,,,-84.6255,0,5.96,,0.3,5.972,-86.5157,0,5.972,,-0.1,5.972,-85.5708,-0.1,5.96,,0.1,5.976,-84.9515,0.1,5.96,,0.2,5.968,-84.756
,,,,,,-84.5604,,,,,,-83.3211,,,,,,-83.6147,,,,,,-84.6255,0,5.964,,0.1,5.972,-86.5157,-0.1,5.976,,0.1,5.972,-85.6033,0,5.964,,0,5.976,-84.9515,-0.3,5.964,,0.1,5.968,-84.756
,,,,,,-84.5604,,,,,,-83.3538,,,,,,-83.6147,,,,,,-84.6582,-0.1,5.968,,-0.1,5.972,-86.646,-0.2,5.972,,-0.1,5.968,-85.6686,-0.1,5.964,,0,5.976,-84.9842,0,5.964,,0.2,5.972,-84.7885
